"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 09 17:12:37 MSK 2026","Mon Feb 09 17:14:26 MSK 2026","108759","","test.DemoOrderTest","","test.DemoOrderTest","orderByPaykeeper","Оплата Paykeeper QR",""
"passed","Mon Feb 09 17:15:04 MSK 2026","Mon Feb 09 17:16:36 MSK 2026","91498","","test.DemoOrderTest","","test.DemoOrderTest","orderTopUpAccount","Пополнение лицевого счёта в личном кабинете",""
"skipped","Mon Feb 09 17:15:49 MSK 2026","Mon Feb 09 17:15:49 MSK 2026","0","","test.DemoOrderTest","","test.DemoOrderTest","SVGOrder","Создание макета в SVG-редакторе",""
"broken","Mon Feb 09 17:17:07 MSK 2026","Mon Feb 09 17:18:29 MSK 2026","82062","","test.DemoOrderTest","","test.DemoOrderTest","uploadPhotoInAlbum","Загрузка фото в альбом",""
"passed","Mon Feb 09 17:15:49 MSK 2026","Mon Feb 09 17:17:06 MSK 2026","77278","","test.DemoOrderTest","","test.DemoOrderTest","DadataTest","Проверка DaData",""
"passed","Mon Feb 09 17:13:12 MSK 2026","Mon Feb 09 17:15:04 MSK 2026","112621","","test.DemoOrderTest","","test.DemoOrderTest","cancelOrders","cancelOrders()",""
"skipped","Mon Feb 09 17:15:49 MSK 2026","Mon Feb 09 17:15:49 MSK 2026","0","","test.DemoOrderTest","","test.DemoOrderTest","myMaketsCheck","Проверка Моих Макетов",""
