"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 15 06:48:44 MSK 2025","Mon Sep 15 06:49:39 MSK 2025","54938","","test.DemoOrderTest","","test.DemoOrderTest","uploadPhotoInAlbum","Загрузка фото в альбом",""
"passed","Mon Sep 15 06:43:53 MSK 2025","Mon Sep 15 06:45:00 MSK 2025","66822","","test.DemoOrderTest","","test.DemoOrderTest","calendOrderAuthorised","Добавление в корзину карманного календарика",""
"skipped","Mon Sep 15 06:49:39 MSK 2025","Mon Sep 15 06:49:39 MSK 2025","0","","test.DemoOrderTest","","test.DemoOrderTest","SVGOrder","Создание макета в SVG-редакторе",""
"passed","Mon Sep 15 06:47:26 MSK 2025","Mon Sep 15 06:48:44 MSK 2025","78142","","test.DemoOrderTest","","test.DemoOrderTest","orderByPaykeeper","Оплата Paykeeper QR",""
"passed","Mon Sep 15 06:46:52 MSK 2025","Mon Sep 15 06:47:26 MSK 2025","33889","","test.DemoOrderTest","","test.DemoOrderTest","posterOrderNotAuthorized","Заказ постера: неавторизованный юзер",""
"passed","Mon Sep 15 06:45:00 MSK 2025","Mon Sep 15 06:46:52 MSK 2025","112175","","test.DemoOrderTest","","test.DemoOrderTest","createBookInOnline","Создание книги в онлайн-редакторе",""
"passed","Mon Sep 15 06:43:10 MSK 2025","Mon Sep 15 06:43:53 MSK 2025","43147","","test.DemoOrderTest","","test.DemoOrderTest","orderTopUpAccount","Пополнение лицевого счёта в личном кабинете",""
