"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 12 21:56:27 MSK 2025","Fri Dec 12 21:58:14 MSK 2025","107102","","test.DemoOrderTest","","test.DemoOrderTest","posterOrderNotAuthorized","Заказ постера: неавторизованный юзер",""
"passed","Fri Dec 12 21:58:14 MSK 2025","Fri Dec 12 22:03:10 MSK 2025","295176","","test.DemoOrderTest","","test.DemoOrderTest","orderByPaykeeper","Оплата Paykeeper QR",""
"skipped","Fri Dec 12 21:56:27 MSK 2025","Fri Dec 12 21:56:27 MSK 2025","0","","test.DemoOrderTest","","test.DemoOrderTest","createBookInOnline","Создание книги в онлайн-редакторе",""
"skipped","Fri Dec 12 22:03:10 MSK 2025","Fri Dec 12 22:03:10 MSK 2025","0","","test.DemoOrderTest","","test.DemoOrderTest","uploadPhotoInAlbum","Загрузка фото в альбом",""
"passed","Fri Dec 12 22:03:10 MSK 2025","Fri Dec 12 22:06:55 MSK 2025","225720","","test.DemoOrderTest","","test.DemoOrderTest","DadataTest","Проверка DaData",""
"failed","Fri Dec 12 22:08:12 MSK 2025","Fri Dec 12 22:08:12 MSK 2025","0","","test.DemoOrderTest","","test.DemoOrderTest","","DemoOrderTest",""
"skipped","Fri Dec 12 22:03:10 MSK 2025","Fri Dec 12 22:03:10 MSK 2025","0","","test.DemoOrderTest","","test.DemoOrderTest","SVGOrder","Создание макета в SVG-редакторе",""
"passed","Fri Dec 12 21:49:06 MSK 2025","Fri Dec 12 21:52:59 MSK 2025","232819","","test.DemoOrderTest","","test.DemoOrderTest","calendOrderAuthorised","Добавление в корзину карманного календарика",""
"passed","Fri Dec 12 21:52:59 MSK 2025","Fri Dec 12 21:56:27 MSK 2025","208107","","test.DemoOrderTest","","test.DemoOrderTest","orderTopUpAccount","Пополнение лицевого счёта в личном кабинете",""
